ts_ns,pid,latency_ns
164783753066,959,4500
164783770486,0,0
164783973424,959,6816
164783998883,0,0
164784488511,959,224136
164784553892,0,0
164784799558,959,8299
164784842197,0,0
164785253024,959,171987
164785312020,0,0
164785494581,959,5353
164785522264,0,0
164785714087,959,5493
164785736468,0,0
164785930806,959,5062
164785974938,0,0
164786420706,959,226603
164786491659,0,0
164786743510,959,6245
164786768247,0,0
164786955398,959,5052
164786974322,0,0
164787387274,959,192905
164787442892,0,0
164787637210,959,6054
164787665325,0,0
164787912344,959,7918
164787951444,0,0
164788370450,959,170964
164788426880,0,0
164788611005,959,4982
164788630580,0,0
164788803829,959,4590
164788820728,0,0
164788988685,959,4480
164789005584,0,0
164789357987,959,154336
164789381631,0,0
164789549578,959,4480
164789566487,0,0
164789733753,959,4490
164789750862,0,0
164789929093,959,4540
164789946062,0,0
164790283861,959,153985
164790306974,0,0
164790475583,959,4450
164790492542,0,0
164790661261,959,4500
164790678170,0,0
164790845586,959,4681
164790864159,0,0
164791034712,959,4530
164791051741,0,0
164791425413,959,164971
164791459712,0,0
164791632560,959,4520
164791649640,0,0
164791838545,959,4480
164791855514,0,0
164792022960,959,4490
164792039899,0,0
164792393675,959,163427
164792421188,0,0
164792591531,959,4611
164792609202,0,0
164792828347,959,4721
164792846288,0,0
164793197879,959,163507
164793223849,0,0
164793441861,959,6505
164793462479,0,0
164793644769,959,5212
164793662931,0,0
164793850373,959,9071
164793869688,0,0
164794037544,959,4510
164794054644,0,0
164794414894,959,171615
164794444743,0,0
164794619286,959,4842
164794638610,0,0
164794808802,959,4490
164794825982,0,0
164794994019,959,4520
164795010969,0,0
164795347544,959,150216
164795370086,0,0
164795539286,959,4560
164795556185,0,0
164795726278,959,4471
164795743257,0,0
164795919543,959,4470
164795936472,0,0
164796268568,959,147520
164796290268,0,0
164796460189,959,4530
164796477189,0,0
164796645627,959,4511
164796662576,0,0
164796839514,959,4541
164796856423,0,0
164797023067,959,4540
164797040006,0,0
164797373525,959,147510
164797395205,0,0
164797563132,959,4540
164797580131,0,0
164797746956,959,4501
164797763995,0,0
164797947087,959,4601
164797964006,0,0
164798294568,959,147540
164798316288,0,0
164798484556,959,4550
164798501515,0,0
164798669372,959,4480
164798686271,0,0
164798857325,959,4510
164798874204,0,0
164799210309,959,146798
164799231959,0,0
164799398172,959,4520
164799415071,0,0
164799581665,959,4540
164799598654,0,0
164799766301,959,4531
164799783190,0,0
164799966011,959,8860
164799986849,0,0
164800319165,959,148512
164800341286,0,0
164800517793,959,4490
164800534843,0,0
164800722415,959,4621
164800739775,0,0
164800908754,959,4610
164800927528,0,0
164801782163,959,358356
164801864342,0,0
164802715815,959,387613
164802764838,0,0
164803498159,959,328979
164803545117,0,0
164803727768,959,4580
164803744868,0,0
164803921615,959,7217
164803941962,0,0
164804275721,959,148362
164804297973,0,0
164804466441,959,4581
164804483260,0,0
164804661190,959,4531
164804678029,0,0
164804853473,959,6244
164804870362,0,0
164805040444,959,4510
164805057353,0,0
164805425061,959,148753
164805447653,0,0
164805619168,959,4520
164805636057,0,0
164805803463,959,4560
164805820643,0,0
164805990043,959,4520
164806006822,0,0
164806355536,959,149665
164806380313,0,0
164806560819,959,5272
164806580214,0,0
164806769300,959,4781
164806788143,0,0
164806965161,959,4600
164806982381,0,0
164807347011,959,173890
164807381802,0,0
164807557817,959,4630
164807576110,0,0
164807770197,959,5412
164807791677,0,0
164807972323,959,5072
164807991557,0,0
164808358804,959,161192
164808388723,0,0
164808579072,959,4571
164808596051,0,0
164808783202,959,4640
164808800302,0,0
164808973962,959,5984
164808990981,0,0
164809338392,959,159006
164809368291,0,0
164809541270,959,4972
164809567591,0,0
164809755714,959,5071
164809775460,0,0
164809964676,959,4581
164809983389,0,0
164810335882,959,157574
164810362062,0,0
164810536073,959,4500
164810555438,0,0
164810742649,959,4560
164810759508,0,0
164810927325,959,4550
164810944204,0,0
164811290152,959,148423
164811312112,0,0
164811479809,959,4521
164811496748,0,0
164811663242,959,4531
164811680111,0,0
164811847436,959,4470
164811864305,0,0
164812034467,959,5633
164812055135,0,0
164812449955,959,153614
164812485026,0,0
164812654797,959,4480
164812671847,0,0
164812851952,959,4541
164812884417,0,0
164813237761,959,168819
164813274305,0,0
164813492879,959,5452
164813511382,0,0
164813682306,959,4530
164813699375,0,0
164813867824,959,4521
164813885134,0,0
164814232615,959,158486
164814261531,0,0
164814439682,959,4731
164814457463,0,0
164814626793,959,4731
164814644344,0,0
164814834051,959,5252
164814852403,0,0
164815236539,959,159648
164815269274,0,0
164815442233,959,4540
164815459192,0,0
164815628112,959,4541
164815644991,0,0
164815826048,959,4520
164815842957,0,0
164816018732,959,4911
164816035982,0,0
164816386841,959,158075
164816413051,0,0
164816621442,959,4801
164816640145,0,0
164816833541,959,4902
164816852645,0,0
164817041550,959,5803
164817063541,0,0
164817439307,959,169250
164817487398,0,0
164817674599,959,5121
164817694094,0,0
164817868897,959,4540
164817885907,0,0
164818225509,959,155448
164818249094,0,0
164818420258,959,4530
164818437217,0,0
164818605756,959,4571
164818622605,0,0
164818814437,959,4530
164818831356,0,0
164819007663,959,4561
164819024481,0,0
164819360666,959,148322
164819382677,0,0
164819552408,959,4560
164819569347,0,0
164819735981,959,4470
164819752900,0,0
164819936113,959,4551
164819953182,0,0
164820297195,959,157934
164820317983,48,51499
164820502719,959,20026
164820518646,55,23795
164821733657,959,1048407
164821795379,55,0
164821999991,959,8841
164822049395,55,0
164822458047,959,184516
164822512001,55,0
164822689630,959,4821
164822706159,55,0
164822889652,959,4811
164822906330,55,0
164823304418,959,182311
164823390867,55,0
164823585917,959,4962
164823607316,55,0
164823782179,959,5082
164823801664,55,0
164824000823,959,5863
164824023536,55,0
164824494712,959,222674
164824581331,55,0
164824823670,959,5513
164824843125,55,0
164825293032,959,198457
164825324775,55,0
164825544933,959,7157
164825566633,55,0
164825784906,959,5543
164825805413,55,0
164826027666,959,5653
164826047712,55,0
164826490693,959,196272
164826527307,55,0
164826730406,959,5032
164826749029,55,0
164826939889,959,5092
164826962190,55,0
164827314221,959,157793
164827340432,55,0
164827509281,959,4711
164827525328,55,0
164827706436,959,5242
164827726091,55,0
164827900363,959,4721
164827926603,55,0
164828266587,959,150547
164828287836,55,0
164828456144,959,4731
164828472241,55,0
164828639938,959,4721
164828655954,55,0
164828833193,959,4721
164828849220,55,0
164829030829,959,8620
164829048098,55,0
164829382429,959,148462
164829403398,55,0
164829576396,959,4711
164829592423,55,0
164829760270,959,4691
164829776367,55,0
164829944314,959,4750
164829960412,55,0
164830341520,959,159407
164830364122,55,0
164830534054,959,4721
164830550121,55,0
164830717958,959,4651
164830734035,55,0
164830908958,959,4691
164830925075,55,0
164831262142,959,153193
164831283151,55,0
164831451539,959,4691
164831467606,55,0
164831635794,959,4721
164831651911,55,0
164831820369,959,4650
164831836376,55,0
164832003922,959,4700
164832019969,55,0
164832365957,959,160520
164832386735,55,0
164832555614,959,4711
164832571741,55,0
164832738837,959,4711
164832754844,55,0
164832933405,959,4681
164832949432,55,0
164833117750,959,4791
164833133747,55,0
164833486450,959,169691
164833511438,55,0
164833696805,959,5723
164833717342,55,0
164833950370,959,39191
164833989740,0,0
164834384109,959,176085
164834426227,0,0
164834605680,959,6084
164834629335,0,0
164834814121,959,4761
164834855256,0,0
164835027122,959,4561
164835044712,0,0
164835625085,959,379059
164835737284,0,0
164836026771,959,8610
164836056540,0,0
164836442510,959,166875
164836480918,0,0
164836656443,959,4501
164836673542,0,0
164836843524,959,4570
164836860553,0,0
164837032379,959,4690
164837049960,0,0
164837412666,959,159297
164837442485,0,0
164837613950,959,4450
164837631260,0,0
164837813831,959,4631
164837831381,0,0
164837999088,959,4470
164838016248,0,0
164838375636,959,164519
164838423727,0,0
164838636598,959,5082
164838660423,0,0
164838830064,959,4501
164838847203,0,0
164839027288,959,5061
164839046753,0,0
164839398294,959,155880
164839424334,0,0
164839597874,959,4551
164839614843,0,0
164839798797,959,4711
164839822792,0,0
164839997294,959,4440
164840014123,0,0
164840361614,959,149645
164840399772,0,0
164840571829,959,5433
164840590402,0,0
164840758138,959,4510
164840774927,0,0
164840942022,959,4520
164840958941,0,0
164841297963,959,147801
164841319693,0,0
164841489324,959,4510
164841506243,0,0
164841675694,959,4531
164841692593,0,0
164841867746,959,4540
164841884635,0,0
164842248294,959,148994
164842270204,0,0
164842443784,959,7958
164842463339,0,0
164842630645,959,4540
164842647574,0,0
164842814860,959,4531
164842831809,0,0
164843016254,959,4531
164843033363,0,0
164843368716,959,149023
164843390517,0,0
164843559747,959,4491
164843577097,0,0
164843758124,959,4520
164843775083,0,0
164843943181,959,4461
164843960170,0,0
164844303521,959,147289
164844325221,0,0
164844492778,959,4511
164844509647,0,0
164844684319,959,4540
164844701419,0,0
164844869657,959,4511
164844886515,0,0
164845214030,959,146217
164845236101,0,0
164845404439,959,4480
164845421378,0,0
164845590288,959,4481
164845613181,0,0
164845791742,959,4490
164845808681,0,0
164845976187,959,4510
164845993086,0,0
164846336508,959,158706
164846358910,0,0
164846530054,959,4490
164846547154,0,0
164846721776,959,4490
164846738785,0,0
164846906953,959,4500
164846923792,0,0
164847266863,959,158435
164847302204,0,0
164847471424,959,4490
164847488303,0,0
164847655589,959,4470
164847672628,0,0
164847855219,959,5733
164847874413,0,0
164848211992,959,148984
164848230033,0,0
164848419450,959,8339
164848437060,0,0
164848604647,959,4481
164848621526,0,0
164848789413,959,4491
164848806873,0,0
164848975011,959,4471
164848991920,0,0
164849330570,959,152952
164849354455,0,0
164849525981,959,4471
164849543020,0,0
164849710366,959,4471
164849727164,0,0
164849903250,959,4530
164849920270,0,0
164850258610,959,148332
164850283327,0,0
164850525886,959,7047
164850550913,0,0
164850732051,959,4961
164850751005,0,0
164850952409,959,6986
164850978670,0,0
164851347640,959,164429
164851374863,0,0
164851551219,959,4500
164851568158,0,0
164851746119,959,4581
164851786311,0,0
164851956193,959,4510
164851973513,0,0
164852312615,959,150537
164852335147,0,0
164852502693,959,4551
164852519642,0,0
164852703806,959,5903
164852722670,0,0
164852897413,959,4501
164852914622,0,0
164853250186,959,148733
164853272447,0,0
164853439994,959,4471
164853456903,0,0
164853626654,959,4490
164853645187,0,0
164853835666,959,4461
164853852595,0,0
164854032870,959,4490
164854049799,0,0
164854392149,959,152061
164854414179,0,0
164854584692,959,4510
164854601631,0,0
164854784854,959,5212
164854805181,0,0
164855015045,959,4681
164855032214,0,0
164855370925,959,150938
164855394339,0,0
164855571998,959,4500
164855588948,0,0
164855755953,959,4451
164855789941,0,0
164855959061,959,4451
164855976060,0,0
164856320444,959,152211
164856342705,0,0
164856519142,959,4591
164856536492,0,0
164856722380,959,4540
164856739680,0,0
164856951739,959,5142
164856974702,0,0
164857339824,959,160059
164857368149,0,0
164857538953,959,4471
164857556042,0,0
164857738553,959,4490
164857755492,0,0
164857933332,959,4490
164857950321,0,0
164858288681,959,150637
164858312045,0,0
164858479762,959,4531
164858496781,0,0
164858665530,959,5182
164858688403,0,0
164858868758,959,4680
164858886640,0,0
164859226944,959,149795
164859249015,0,0
164859418045,959,4511
164859435144,0,0
164859602009,959,4481
164859619028,0,0
164859814839,959,4460
164859831859,0,0
164860007353,959,4580
164860024473,0,0
164860363183,959,152200
164860386798,0,0
164860555968,959,4511
164860572837,0,0
164860762584,959,4480
164860779543,0,0
164860947130,959,4491
164860964119,0,0
164861304283,959,150758
164861328378,0,0
164861646993,372,46247
164861682415,352,18493
164861692297,959,178772
164861710760,0,0
164861892880,959,5603
164861913798,0,0
164862298926,959,156351
164862327712,0,0
164862498195,959,4510
164862515255,0,0
164862685567,959,4641
164862703919,0,0
164862872217,959,4520
164862889277,0,0
164863233530,959,154696
164863261796,0,0
164863430474,959,4490
164863447323,0,0
164863617255,959,4520
164863634094,0,0
164863802733,959,4521
164863840760,0,0
164864015714,959,4832
164864033825,0,0
164864389465,959,161803
164864426861,0,0
164864606586,959,4521
164864623485,0,0
164864795080,959,4460
164864827806,0,0
164865030413,959,4481
164865047241,0,0
164865396797,959,155388
164865420311,0,0
164865589161,959,4461
164865606330,0,0
164865776613,959,4501
164865793392,0,0
164865999156,959,4521
164866016025,0,0
164866354385,959,148703
164866376155,0,0
164866546498,959,4491
164866563266,0,0
164866730592,959,4480
164866747421,0,0
164866920931,959,4450
164866941258,0,0
164867332099,959,166414
164867362358,0,0
164867535307,959,6304
164867557829,0,0
164867727651,959,4521
164867744580,0,0
164867929235,959,4510
164867946024,0,0
164868289716,959,158645
164868311336,0,0
164868480656,959,4480
164868497505,0,0
164868671025,959,4520
164868687914,0,0
164868855932,959,4571
164868872780,0,0
164869040898,959,4470
164869057737,0,0
164869390053,959,146648
164869411603,0,0
164869579730,959,4500
164869596479,0,0
164869769538,959,4491
164869786717,0,0
164869962212,959,4470
164869979111,0,0
164870310384,959,146958
164870331944,0,0
164870500252,959,4470
164870517031,0,0
164870693618,959,8319
164870710487,0,0
164870877392,959,4521
164870894230,0,0
164871223780,959,147089
164871245470,0,0
164871413056,959,4460
164871429805,0,0
164871597742,959,4480
164871614601,0,0
164871781656,959,4500
164871798455,0,0
164871981086,959,4521
164871997955,0,0
164872330351,959,149154
164872354597,0,0
164872522805,959,4491
164872539573,0,0
164872707250,959,4501
164872724089,0,0
164872897258,959,4551
164872914127,0,0
164873258060,959,151951
164873283649,0,0
164873452528,959,4510
164873469307,0,0
164873638106,959,4491
164873654925,0,0
164873828936,959,4481
164873845855,0,0
164874026852,959,4480
164874043831,0,0
164874385408,959,153654
164874410556,0,0
164874579215,959,4610
164874595974,0,0
164874765445,959,4491
164874782394,0,0
164874951654,959,4731
164874968984,0,0
164875320294,959,158486
164875357068,0,0
164875607526,959,8069
164875641524,0,0
164875900291,959,6315
164875924507,0,0
164876295632,959,161833
164876324729,0,0
164876500945,959,4560
164876517915,0,0
164876692868,959,4480
164876709787,0,0
164876879298,959,4481
164876896066,0,0
164877255214,959,151619
164877278197,0,0
164877448159,959,4530
164877465048,0,0
164877632564,959,4500
164877649443,0,0
164877823284,959,4450
164877840103,0,0
164878018083,959,5613
164878039212,0,0
164878387244,959,149224
164878409405,0,0
164878578805,959,4500
164878596115,0,0
164878766719,959,4451
164878783507,0,0
164878950292,959,4460
164878967071,0,0
164879310983,959,149063
164879332663,0,0
164879500861,959,4500
164879517660,0,0
164879684484,959,4500
164879701223,0,0
164879868539,959,4531
164879885367,0,0
164880244135,959,159639
164880265895,0,0
164880434343,959,4510
164880451262,0,0
164880618959,959,4501
164880635757,0,0
164880805990,959,4501
164880822768,0,0
164880990936,959,4510
164881007735,0,0
164881347268,959,146568
164881369338,0,0
164881537476,959,4510
164881554255,0,0
164881727915,959,4510
164881744714,0,0
164881918504,959,4480
164881935323,0,0
164882312914,959,167998
164882343063,0,0
164882514969,959,4550
164882531918,0,0
164882701890,959,4540
164882718819,0,0
164882885965,959,4501
164882902773,0,0
164883233947,959,148362
164883255497,0,0
164883437566,959,4520
164883454555,0,0
164883659508,959,4992
164883683152,0,0
164883881239,959,5894
164883921712,0,0
164884280820,959,156230
164884307091,0,0
164884475920,959,4470
